nym,domain,item,rating,num_votes
2,spotify.com,5kD9T7GForh8LnRz5ClbL8,3.98,209
2,spotify.com,6dpIxqrlAzqXE9fNobR4N8,3.97,110
2,spotify.com,5MxNLUsfh7uzROypsoO5qe,3.96,162
2,spotify.com,4vTcPHQlE3zTULythSilu0,3.95,165
2,spotify.com,3s9550inr2UyOtWWiBc89F,3.93,123
2,spotify.com,2PcMytOXfhvDm5XaXn8SPQ,3.92,210
2,spotify.com,44oWUoJ61CgiH948b3pF6J,3.91,108
2,spotify.com,0Fghw1Ky3HNSvj04EtPrnf,3.90,75
2,spotify.com,3e5rEt48191MwuHWBDwOcZ,3.89,161
2,spotify.com,1NyFRrFiJAJIaR6icj1goI,3.87,152
2,spotify.com,0pjOjoHMJrerHhiXNRs3GK,3.86,150
2,spotify.com,6JM3Xc5AxYojZ4HHpgHN49,3.84,304
2,spotify.com,11RmaYMwhL2noFcwjKvSZd,3.83,105
2,spotify.com,2THkQauDWMvJgXFGPY4iKB,3.81,59
2,spotify.com,7IRtnqwBAUDuOsIlUSlQ7h,3.80,250
2,spotify.com,17rf2oZYDVymJeYI9ftDXc,3.78,78
2,spotify.com,5BP0oaQ1VhuaznT77CBXQp,3.77,87
2,spotify.com,15wMCb6SftEF9EomcHff8A,3.76,426
2,spotify.com,1CRDfNPQbtCGcqeAAgBGdW,3.75,111
2,spotify.com,4DYlTnsandJuDRseG6OE6t,3.74,61
2,spotify.com,10ViidwjGLCfVtGPfdcszR,3.70,235
2,spotify.com,4QbpBv2ka7Zpbrrl5QFAgy,3.68,168
2,spotify.com,5CAoHSI4vAPh3g7qk5aQuT,3.67,89
2,spotify.com,2J1IxkhqZ2FnydAsvZjuhZ,3.66,84
2,spotify.com,5GFnWMlpGcjhYi7jWOy7Tw,3.64,85
2,spotify.com,1ogUJHv5Nu9S6yC2Cv6Pvh,3.63,173
2,spotify.com,1edBcTyZqUmrQ7SriwJzof,3.62,96
2,spotify.com,24H5KPBdSvHQMRXTp12K3J,3.61,99
2,spotify.com,17xqcnBW4CdV6ARXLrKHWy,3.60,186
2,spotify.com,0FEVHpFTuSJUY59YQjZm2G,3.58,53
2,spotify.com,7eEXXED3AUJErvOSx9quZV,3.57,122
2,spotify.com,6MI9unN5nm2KlfS0QUjOoe,3.56,155
2,spotify.com,2HwbtJXoVRn0DziJWKGl1e,3.55,603
2,spotify.com,4xT0Y1EOq5mwTI7Wm3GK6O,3.52,109
2,spotify.com,7968fxC9GmlqTiYRXT499O,3.51,156
2,spotify.com,0gOyllwzM7IvfuYZ903zNv,3.49,95
2,spotify.com,4fikIMteIThAsCtwkSJ75w,3.47,71
2,spotify.com,4B6BzjDSurNtids9TU4jdE,3.46,81
2,spotify.com,2mxd6wnlVwLyfm03OurmED,3.44,88
2,spotify.com,5fQQDsc1SxPYADUTD2EV2N,3.42,86
2,spotify.com,3hZtCzZtVULcdJkln9pm3l,3.41,98
2,spotify.com,69ciJGpXr2UZy3yEnUurbr,3.36,80
2,spotify.com,1zlXCEdVDBptIuMU8vqRnR,3.34,152
2,spotify.com,4iZqNWf2ztEYvw41wnF4Df,3.32,61
2,spotify.com,2kbAFQ30mjhn1KulfJB7Vk,3.29,126
2,spotify.com,2oe4EJqgddv1sqgz1iXIGj,3.27,66
2,spotify.com,5MzjN4pg411OErJ1U2F3bj,3.25,110
2,spotify.com,2p0RE2pkZMajUQmg2M12jY,3.23,101
2,spotify.com,70HxZbVnoyrfQ4dIWgcYMm,3.22,54
2,spotify.com,5wBB0bSW7UOPUqma2gi9TZ,3.21,117
2,spotify.com,3ZBSXNYdTZVaBUQI3E2rF6,3.13,52
2,spotify.com,5yROQPPwCufE2zjsv4FAmv,3.10,59
2,spotify.com,3lMaGMqCEIJmoQP7UxPCeE,3.09,38
2,spotify.com,1NgvlkVfh6qgAeUbHstIAV,3.08,37
2,spotify.com,4KoecuyOpZaNFZ0UqVsllc,3.07,31
2,spotify.com,1RC7fHf78Ky6MXU9JKQaJG,3.06,67
2,spotify.com,2BOeCUehEgKBNBDW2wo6pd,3.04,62
2,spotify.com,1mBmd558ZnPKZx7Xk51oEa,3.03,50
2,spotify.com,78DAnFAmuBbekO4LeuhRkR,3.02,68
2,spotify.com,4Ctip22TNL8OzWy3MozIYp,3.01,6
